Filename,High School,Bachelor,Master,Ethnicity
cv_2509.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Implementierung eines Marketing-Automatisierungssystems,Greek
cv_2510.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Technische Universität Wien - Technische Physik,Projects:,Assamese
cv_2511.pdf,Bundeshandelsakademie und Bundeshandelsschule Steyr,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Tibetan
cv_2512.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,Projects: Optimierung des Cash-Flow-Managements durch verbesserte,Amhara
cv_2513.pdf,"BG Wiener Neustradt Babenbergerring, Wiener Neustadt",Universität Graz - Geographie,Universität Wien - Klassische Philologie,Fulani
cv_2514.pdf,HTL Bau und Design Linz,Master:,Projects: Konzeption und Durchführung eines,Japanese
cv_2515.pdf,HTL Mistelbach,Master:,Projects: Leitung eines interdisziplinären Teams zur Entwicklung eines,Baloch
cv_2516.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Graz - Geographie,Universität Wien - Japanologie,M■ori
cv_2517.pdf,Bundeshandelsakademie und Bundeshandelsschule Wien,Master:,Projects:,Amhara
cv_2518.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Jewish
cv_2519.pdf,Bundeshandelsakademie und Bundeshandelsschule -,"BOKU University (Universität für Bodenkultur Wien) - Weinbau,",Universität Wien - Anglistik,Vietnamese
cv_2520.pdf,"Vienna Business School - Handelsakademie III,",FH Oberösterreich - Hardware-Software-Design,Projects: Implementierung eines Learning Management Systems (LMS) für,Kurdish
cv_2521.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",Master:,Projects: Konzeption und Durchführung eines,Cherokee
cv_2522.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,FH Campus Wien - Bioengineering,Projects: Konzeption und Umsetzung eines Programms zur Förderung der,Assamese
cv_2523.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,Universität Wien - Anthropologie,Universität Wien - Japanologie,Ashanti
cv_2524.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Nachhaltiges Ressourcenmanagement,Projects:,Punjabi
cv_2525.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Public Management,Universität Wien - Mathematik,Russian
cv_2526.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Ägyptologie,German
cv_2527.pdf,HBLFA Wieselburg (Francisco-Josephinum),FH Wiener Neustadt - Informatik,Universität Wien - Romanistik,Druze
cv_2528.pdf,HTL Innviertel-Nord Andorf,FH Technikum Wien - Embedded Systems,Projects:,Punjabi
cv_2529.pdf,"BG BRG Graz Marschallgasse, Graz",Master:,Projects:,Shona
cv_2530.pdf,"BG Graz Georgigasse, Graz",Master:,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Amazonian Indigenous Peoples
cv_2531.pdf,"Vienna Business School - Handelsakademie III,",Universität Graz - Erziehungs- und Bildungswissenschaft,Projects: Durchführung einer umfassenden Cybersecurity-Analyse und,Russian
cv_2532.pdf,Bundeshandelsakademie und Bundeshandelsschule Wörgl,Master:,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Celtic
cv_2533.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,"Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,",Amhara
cv_2534.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Universität Wien - Psychologie,Universität Wien - Archäologie,Zulu
cv_2535.pdf,"Sigmund Freud Gymnasium, Wien",Master:,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Uyghur
cv_2536.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Technische Universität Wien - Verfahrenstechnik,Technische Universität Wien - Elektrotechnik,Hungarian
cv_2537.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Anthropologie,Universität Wien - Europäische Ethnologie,Punjabi
cv_2538.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Durchführung eines,Russian
cv_2539.pdf,HTL Wels,FH Technikum Wien - Game Engineering and Simulation,Universität Wien - Archäologie,Mohawk
cv_2540.pdf,HTL Baden Malerschule Leesdorf,FH Oberösterreich - Global Sales and Marketing,Universität Wien - Alte Geschichte und Altertumskunde,Finnish
cv_2541.pdf,"Bundesgymnasium Wasagasse, Wien",Master:,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Shona
cv_2542.pdf,HBLFA Wieselburg (Francisco-Josephinum),FH Campus Wien - Nachhaltiges Ressourcenmanagement,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,Métis
cv_2543.pdf,"BORG St. Pölten, Sankt Pölten",FH Technikum Wien - Data Science,Universität Wien - Slawistik,Samoan
cv_2544.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Roma
cv_2545.pdf,HTBL Krems,Master:,Projects:,Tamil
cv_2546.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",FH Campus Wien - Bioengineering,Projects:,Russian
cv_2547.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Renewable Energy Systems,Universität Wien - Amerikanistik,Druze
cv_2548.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",FH Joanneum - Gesundheits- und Krankenpflege,Universität Wien - Sprachwissenschaft,Basque
cv_2549.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Global Sales and Marketing,Technische Universität Wien - Maschinenbau,Khmer
cv_2550.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Universität Wien - Deutsche Philologie,Universität Wien - Ägyptologie,Quechua
cv_2551.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,FH Campus Wien - Public Management,Projects: Konzeption und Durchführung einer erfolgreichen,Italian
cv_2552.pdf,HTBL Krems,Technische Universität Wien - Wirtschaftsingenieurwesen,Universität Wien - Archäologie,German
cv_2553.pdf,"Schottengymnasium, Wien",Universität Salzburg - Rechtswissenschaften,Universität Wien - Mathematik,Kazakh
cv_2554.pdf,Bundeshandelsakademie und Bundeshandelsschule,Technische Universität Wien - Architektur,Universität Wien - Anglistik,Hausa
cv_2555.pdf,HTL Hollabrunn,Universität Wien - Philosophie,Technische Universität Wien - Physik,Han Chinese
cv_2556.pdf,HTL Bau und Design Linz,Technische Universität Wien - Technische Physik,"Projects: Implementierung eines Compliance-Management-Systems,",Ashanti
cv_2557.pdf,Zweisprachige Bundeshandelsakademie Klagenfurt,Universität Graz - Chemie,Universität Wien - Biologie,Basque
cv_2558.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,M■ori
cv_2559.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",Master:,Projects:,Hmong
cv_2560.pdf,HTL Hollabrunn,Master:,"Projects: Entwicklung und Patentierung einer neuen Produktionstechnik,",Tamil
cv_2561.pdf,"BG und BRG Graz Oeverseegasse, Graz",FH Technikum Wien - Innovation and Technology Management,Universität Wien - Anthropologie,Russian
cv_2562.pdf,"BG und BORG Graz-Liebenau, Graz",Universität Wien - Geographie,Universität Wien - Anthropologie,Korean
cv_2563.pdf,HTL Bau und Design Linz,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Xhosa
cv_2564.pdf,HTL Steyr,Universität Wien - Kunstgeschichte,Universität Wien - Politikwissenschaft,Druze
cv_2565.pdf,HTL1 Lastenstraße Klagenfurt,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Tuareg
cv_2566.pdf,HTBLuVA Pinkafeld,Technische Universität Wien - Wirtschaftsingenieurwesen,Technische Universität Wien - Technische Chemie,Italian
cv_2567.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Graz - Geographie,Universität Wien - Romanistik,Berber
cv_2568.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Geographie,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Korean
cv_2569.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Social Work,Universität Wien - Kunstgeschichte,Pashtun
cv_2570.pdf,"BG und BRG Graz Seebachergasse, Graz",Universität Graz - Pharmazie,Universität Wien - Slawistik,Serbian
cv_2571.pdf,"BG Wiener Neustradt Babenbergerring, Wiener Neustadt",Universität Salzburg - Wirtschaftswissenschaften,Universität Wien - Philosophie,Aboriginal Australian
cv_2572.pdf,"BG BRG Graz Marschallgasse, Graz",Universität Graz - Pharmazie,Universität Wien - Afrikawissenschaften,Assamese
cv_2573.pdf,Bundeshandelsakademie und Bundeshandelsschule - IBC,Universität Salzburg - Geoinformatik,Projects: Implementierung eines CSR-Reportingsystems nach,Burmese
cv_2574.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Konzeption und Umsetzung eines Corporate Volunteering,Afro-Latin American
cv_2575.pdf,"BORG St. Pölten, Sankt Pölten",Master:,Projects: Durchführung eines Projekts zur Reduzierung des,Cherokee
cv_2576.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Zulu
cv_2577.pdf,"Sigmund Freud Gymnasium, Wien",Universität Innsbruck - Soziologie,Technische Universität Wien - Physik,Khmer
cv_2578.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,FH Campus Wien - Angewandte Elektronik,Universität Wien - Romanistik,Pashtun
cv_2579.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Universität Innsbruck - Informatik,Technische Universität Wien,Ukrainian
cv_2580.pdf,HTL Hollabrunn,BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Altertumswissenschaften,Tahitian
cv_2581.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",Technische Universität Wien - Wirtschaftsinformatik,Projects: Implementierung eines Learning Management Systems (LMS) für,Punjabi
cv_2582.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Master:,"Projects: Implementierung eines Marketing-Automatisierungssystems,",German
cv_2583.pdf,"BG/BRG und HLW Köflach, Köflach",Master:,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Uzbek
cv_2584.pdf,HTL Baden Malerschule Leesdorf,Master:,Projects: Durchführung einer umfassenden Cybersecurity-Analyse und,Igbo
cv_2585.pdf,HTL Steyr,FH Technikum Wien - AI Engineering,Universität Wien - Romanistik,Kikuyu
cv_2586.pdf,"BRG Graz Petersgasse, Graz",Master:,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,M■ori
cv_2587.pdf,"BORG St. Pölten, Sankt Pölten",Universität Wien - Deutsche Philologie,Projects: Konzeption und Durchführung eines,Ashanti
cv_2588.pdf,HTL Hollabrunn,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Ashanti
cv_2589.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Digital Business Management,Technische Universität Wien,Amhara
cv_2590.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Master:,Projects: Leitung eines interdisziplinären Teams zur Entwicklung eines,Tahitian
cv_2591.pdf,"Amerlinggymnasium, Wien",Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Vietnamese
cv_2592.pdf,HTBLuVA Villach,Master:,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Spanish
cv_2593.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Wiener Neustadt - Informatik,Universität Wien - Europäische Ethnologie,Shona
cv_2594.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,Projects: Entwicklung einer mobilen App zur Verbesserung der internen,Hmong
cv_2595.pdf,HTBLuVA St. Pölten,Master:,Projects: Konzeption und Durchführung eines,Kazakh
cv_2596.pdf,"BRG Graz Körösistraße, Graz",Master:,Projects:,Ewe
cv_2597.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Quechua
cv_2598.pdf,HTBLuVA Villach,FH Wiener Neustadt - Informatik,Universität Wien - Rechtswissenschaften,Tahitian
cv_2599.pdf,HBLFA Wieselburg (Francisco-Josephinum),Universität Wien - Anthropologie,Technische Universität Wien - Raumplanung und Raumordnung,Burmese
cv_2600.pdf,HTBLuVA Pinkafeld,Universität Graz - Philosophie,Universität Wien - Romanistik,Italian
cv_2601.pdf,HTL Karlstein,Universität Wien - Wirtschaftswissenschaften,Technische Universität Wien - Informatik,Persian
cv_2602.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",Universität Wien - Musikwissenschaft,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Uzbek
cv_2603.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",FH Joanneum - Logopädie,Universität Wien - Slawistik,M■ori
cv_2604.pdf,"Amerlinggymnasium, Wien",Master:,Projects:,Amhara
cv_2605.pdf,HTL Bau und Design Linz,FH Wiener Neustadt - Agrartechnologie & Digital Farming,Technische Universität Wien - Architektur,Navajo
cv_2606.pdf,"BG Graz Georgigasse, Graz",Master:,Projects: Durchführung einer unternehmensweiten Mitarbeiterbefragung,Tuareg
cv_2607.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Master:,Projects: Entwicklung und Implementierung eines,Sephardic Jewish
cv_2608.pdf,"Vienna Business School - Handelsakademie III,",FH Technikum Wien - Biomedical Engineering,Universität Wien - Biologie,Rohingya
cv_2609.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",Universität Graz - Jus,Projects: Konzeption und Durchführung einer crossmedialen,Hmong
cv_2610.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Durchführung eines,Roma
cv_2611.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",Master:,Projects: Konzeption und Durchführung einer crossmedialen,Mongol
cv_2612.pdf,"Gymnasium Maria Regina, Wien",Universität Wien - Archäologie,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Jewish
cv_2613.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - eHealth,Projects: Implementierung eines Learning Management Systems (LMS) für,Xhosa
cv_2614.pdf,HTL Karlstein,Master:,Projects: Durchführung eines Projekts zur Verbesserung der,Russian
cv_2615.pdf,"Wiedner Gymnasium, Wien",Universität Wien - Medizin,Universität Wien - Archäologie,Han Chinese
cv_2616.pdf,"Gymnasium Maria Regina, Wien",Universität Salzburg - Philosophie,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Dutch
cv_2617.pdf,"Gymnasium Maria Regina, Wien",Universität Salzburg - Linguistik,Universität Wien - Wirtschaftswissenschaften,Chuvash
cv_2618.pdf,HTL Wolfsberg,Master:,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Persian
cv_2619.pdf,"BG und BRG Graz Carnerigasse, Graz",Universität Salzburg - Chemie und Physik der Materialien,Universität Wien - Japanologie,Afro-Latin American
cv_2620.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",FH Technikum Wien - Sports Equipment Technology,Technische Universität Wien - Informatik,Sephardic Jewish
cv_2621.pdf,HTBLuVA Pinkafeld,FH Oberösterreich - Process Engineering and Production,Universität Wien - Judaistik,Russian
cv_2622.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,BOKU University (Universität für Bodenkultur Wien) -,Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,Albanian
cv_2623.pdf,"BG Wiener Neustradt Babenbergerring, Wiener Neustadt",Master:,Projects: Entwicklung einer Social-Media-Strategie zur Steigerung der,Japanese
cv_2624.pdf,HTL Hollabrunn,Universität Graz - Umweltsystemwissenschaften,Universität Wien - Ägyptologie,Serbian
cv_2625.pdf,HTL Bau und Design Linz,Master:,Projects: Konzeption und Durchführung einer crossmedialen,Yoruba
cv_2626.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Universität Graz - Pharmazie,Projects: Implementierung eines neuen Buchhaltungssystems zur,Somali
cv_2627.pdf,"Parhamergymnasium, Wien-Hernals",Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Yoruba
cv_2628.pdf,"Haydn-Gymnasium, Wien",Universität Wien - Judaistik,Technische Universität Wien - Physik,Albanian
cv_2629.pdf,"BG und BRG Graz Oeverseegasse, Graz",Universität Graz - Erziehungs- und Bildungswissenschaft,Universität Wien - Politikwissenschaft,Hausa
cv_2630.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",Universität Innsbruck - Romanistik,Technische Universität Wien - Raumplanung und Raumordnung,Tuareg
cv_2631.pdf,"Bundesgymnasium Wasagasse, Wien",Universität Wien - Ernährungswissenschaften,Universität Wien - Medizin,Korean
cv_2632.pdf,HTBLuVA Wiener Neustadt,Universität Graz - Soziologie,Universität Wien - Archäologie,Khmer
cv_2633.pdf,HTL Wolfsberg,Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Tuareg
cv_2634.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - Journalismus und Public Relations,Universität Wien - Amerikanistik,Assamese
cv_2635.pdf,"Gymnasium Maria Regina, Wien",Master:,Projects: Konzeption und Durchführung einer crossmedialen,Ashanti
cv_2636.pdf,"Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring",Universität Innsbruck - Medizin,Universität Wien - Philosophie,Quechua
cv_2637.pdf,HTL Mistelbach,FH Technikum Wien - Renewable Energy Systems,Projects: Entwicklung und Implementierung eines,Samoan
cv_2638.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Ukrainian
cv_2639.pdf,"Bundesgymnasium Wasagasse, Wien",Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Tuareg
cv_2640.pdf,HTBLuVA Wiener Neustadt,FH Wiener Neustadt - Biotechnische Verfahren,Universität Wien - Amerikanistik,Hmong
cv_2641.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Geschichte,Projects:,Quechua
cv_2642.pdf,"BRG Graz Petersgasse, Graz",BOKU University (Universität für Bodenkultur Wien) - Umwelt-,Universität Wien - Judaistik,Somali
cv_2643.pdf,"Wiedner Gymnasium, Wien",Master:,Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,Samoan
cv_2644.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Theaterwissenschaft,Universität Wien - Anthropologie,Portuguese
cv_2645.pdf,"BG Wiener Neustradt Babenbergerring, Wiener Neustadt",Universität Innsbruck - Geschichte,Universität Wien - Afrikawissenschaften,Aboriginal Australian
cv_2646.pdf,Bundeshandelsakademie und Bundeshandelsschule Bad,Universität Salzburg - Kommunikationswissenschaft,Universität Wien - Alte Geschichte und Altertumskunde,Tongan
cv_2647.pdf,"Parhamergymnasium, Wien-Hernals",FH Oberösterreich - International Logistics Management,Universität Wien - Deutsche Philologie,Sephardic Jewish
cv_2648.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,Universität Wien - Rechtswissenschaften,Technische Universität Wien - Architektur,Tongan
cv_2649.pdf,HTL Wolfsberg,Universität Graz - Psychologie,Projects: Konzeption und Umsetzung eines Corporate Volunteering,Albanian
cv_2650.pdf,"Sigmund Freud Gymnasium, Wien",Universität Salzburg - Kunstgeschichte,Technische Universität Wien - Maschinenbau,Tibetan
cv_2651.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Oberösterreich - Automotive Computing,Universität Wien - Physik,Bengali
cv_2652.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Anthropologie,Universität Wien - Physik,Punjabi
cv_2653.pdf,"Amerlinggymnasium, Wien",FH Technikum Wien - Data Science,Projects: Konzeption und Durchführung eines,Pashtun
cv_2654.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects:,Fulani
cv_2655.pdf,"BG BRG und BORG Hartberg, Hartberg",Master:,Projects:,Cherokee
cv_2656.pdf,HTL Wels,Universität Innsbruck - Informatik,Universität Wien - Translationswissenschaft,Kazakh
cv_2657.pdf,"BORG St. Pölten, Sankt Pölten",FH Campus Wien - Angewandte Elektronik,Universität Wien - Geographie,Amazonian Indigenous Peoples
cv_2658.pdf,IT-HTL Ybbs,Technische Universität Wien - Physik,Technische Universität Wien - Architektur,Tibetan
cv_2659.pdf,"BG BRG und BORG Hartberg, Hartberg",Master:,Projects:,Navajo
cv_2660.pdf,HTL Braunau,Master:,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Fulani
cv_2661.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",FH Oberösterreich - International Logistics Management,Universität Wien - Klassische Philologie,Burmese
cv_2662.pdf,"BORG Feldbach, Feldbach",Master:,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,Polish
cv_2663.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Master:,Projects:,Han Chinese
cv_2664.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Durchführung einer unternehmensweiten Mitarbeiterbefragung,Druze
cv_2665.pdf,"BG und BRG Graz Seebachergasse, Graz",FH Technikum Wien - Data Science,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Somali
cv_2666.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Erziehungswissenschaft,Universität Wien - Translationswissenschaft,Malay
cv_2667.pdf,HTBLuVA Mödling,Master:,Projects:,Serbian
cv_2668.pdf,HTBLuVA Ferlach,Technische Universität Wien - Informatik,Projects: Durchführung eines Projekts zur Reduzierung des,Mohawk
cv_2669.pdf,"Wiedner Gymnasium, Wien",Technische Universität Wien - Architektur,Universität Wien - Deutsche Philologie,Tamil
cv_2670.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",BOKU University (Universität für Bodenkultur Wien) -,Projects: Konzeption und Durchführung einer erfolgreichen,M■ori
cv_2671.pdf,HTBLuVA Villach,Universität Salzburg - Romanistik,Universität Wien - Altertumswissenschaften,Japanese
cv_2672.pdf,Bundeshandelsakademie und Bundeshandelsschule -,FH Campus Wien - Computer Science and Digital,Universität Wien - Chemie,Polish
cv_2673.pdf,"BG und BRG Graz Seebachergasse, Graz",Universität Innsbruck - Wirtschaftswissenschaften,Universität Wien - Afrikawissenschaften,Persian
cv_2674.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Italian
cv_2675.pdf,"BG und BRG Sankt Pölten Josefstraße, St. Pölten",Universität Salzburg - Chemie und Physik der Materialien,Projects: Durchführung einer Due-Diligence-Prüfung im Rahmen einer,Rohingya
cv_2676.pdf,"BRG Graz Petersgasse, Graz",FH Technikum Wien - Embedded Systems,Universität Wien - Rechtswissenschaften,Navajo
cv_2677.pdf,"BG und BORG Graz-Liebenau, Graz",Universität Graz - Earth Sciences,Universität Wien - Anthropologie,Cherokee
cv_2678.pdf,"Schottengymnasium, Wien",Universität Wien - Translationswissenschaft,Universität Wien - Slawistik,Portuguese
cv_2679.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Salzburg - Philosophie,Universität Wien - Wirtschaftswissenschaften,Han Chinese
cv_2680.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Universität Wien - Geographie,Universität Wien - Judaistik,Afro-Latin American
cv_2681.pdf,"BG und BORG Graz-Liebenau, Graz",Universität Innsbruck - Sportwissenschaft,Technische Universität Wien - Raumplanung und Raumordnung,English
cv_2682.pdf,"Bundesgymnasium Wasagasse, Wien",FH Joanneum - Bauplanung und Bauwirtschaft,Universität Wien - Anthropologie,Russian
cv_2683.pdf,"BG und BRG Waidhofen an der Thaya, Waidhofen an der",FH Technikum Wien - Business Informatics,Universität Wien - Alte Geschichte und Altertumskunde,Mohawk
cv_2684.pdf,Bundeshandelsakademie und Bundeshandelsschule I,FH Technikum Wien - Data Science,Projects: Implementierung eines CSR-Reportingsystems nach,Russian
cv_2685.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Master:,Projects: Implementierung eines neuen Buchhaltungssystems zur,Tahitian
cv_2686.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Philosophie,Universität Wien - Slawistik,Celtic
cv_2687.pdf,"BG Graz Georgigasse, Graz",Master:,Projects: Durchführung einer umfassenden Kostenanalyse und,Tuareg
cv_2688.pdf,Bundeshandelsakademie und Bundeshandelsschule,BOKU University (Universität für Bodenkultur Wien) -,Technische Universität Wien - Technische Chemie,Spanish
cv_2689.pdf,HBLFA Wieselburg (Francisco-Josephinum),Universität Wien - Sprachwissenschaft,Technische Universität Wien - Informatik,Arab
cv_2690.pdf,HTL für Lebensmitteltechnologie Wels,Master:,Projects: Durchführung eines Projekts zur Reduzierung des,Punjabi
cv_2691.pdf,HTL Wolfsberg,FH Technikum Wien - Smart Homes and Assistive Technologies,Universität Wien - Medizin,Zulu
cv_2692.pdf,"BG und BRG Graz Oeverseegasse, Graz",Technische Universität Wien - Informatik,Technische Universität Wien,Zulu
cv_2693.pdf,"Vienna Business School - Handelsakademie III,",FH Oberösterreich - Electrical Engineering,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Métis
cv_2694.pdf,HTL Innviertel-Nord Andorf,Universität Innsbruck - Soziologie,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Chuvash
cv_2695.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Biologie,Universität Wien - Anglistik,Ewe
cv_2696.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Master:,"Projects: Entwicklung eines Prototyps für ein autonomes Fahrzeug,",Afro-Caribbean
cv_2697.pdf,Bundeshandelsakademie und Bundeshandelsschule,Technische Universität Wien - Verfahrenstechnik,Universität Wien - Geographie,Tamil
cv_2698.pdf,"Wiedner Gymnasium, Wien",Master:,Projects: Durchführung einer umfassenden Kostenanalyse und,Spanish
cv_2699.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Graz - Erziehungs- und Bildungswissenschaft,Universität Wien - Theaterwissenschaft,Xhosa
cv_2700.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Master:,"Projects: Entwicklung eines Prototyps für ein autonomes Fahrzeug,",Hungarian
cv_2701.pdf,"Sigmund Freud Gymnasium, Wien",Universität Wien - Politikwissenschaft,Universität Wien - Mathematik,Yoruba
cv_2702.pdf,HBLFA Wieselburg (Francisco-Josephinum),FH Joanneum - Industrial Design,Projects: Durchführung einer umfassenden Cybersecurity-Analyse und,Vietnamese
cv_2703.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Erstellung eines Finanzmodells zur Bewertung von,Tongan
cv_2704.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Wiener Neustadt - Allgemeine Gesundheits- und,Universität Wien - Afrikawissenschaften,Uzbek
cv_2705.pdf,Zweisprachige Bundeshandelsakademie Klagenfurt,Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Uzbek
cv_2706.pdf,HTL für Lebensmitteltechnologie Hollabrunn,Universität Wien - Politikwissenschaft,Universität Wien - Rechtswissenschaften,Persian
cv_2707.pdf,HTL Braunau,Universität Salzburg - Kunstgeschichte,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Japanese
cv_2708.pdf,HTBLuVA Villach,FH Technikum Wien - Biomedical Engineering,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Tamil
cv_2709.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Master:,Projects:,Afro-Latin American
